Well ID,WellName,ENVOperator,County,ENVInterval,CompletionDate,LL,Total Fluid,Total Proppant,Well Spacing,"Fluid, bbl/ft","Proppant, lb/ft",ppg,Oil EUR,Gas EUR,"Isopach, ft",Eff Porosity,Sw,TVD,FVF,toc,rock_type,clay_vol,GOR
42-173381450000,ZANT BRIDGET 2605 2605BH,EXXON,GLASSCOCK,WOLFCAMP A,2/7/2020,9603,537051,16835917,465.489494,55.9,1753,0.8,578,1915,375.9,0.059,0.141076831,8681.5,1.915434095,2.240378587,,0.292929331,1375.825547
42-317421980000,DFK 319K 807HC,OVINTIV,MARTIN,MIDDLE SPRABERRY,8/11/2019,7908,391617,14000774,994.3175003,49.5,1770,0.9,95,1274,272.4,0.058,0.111445965,8717.8,1.78445468,1.889054253,,0.304122575,1193.090826
42-329432790000,TIMMERMAN J3 2208BH,CONOCOPHILLIPS,MIDLAND,WOLFCAMP A,2/18/2020,13705,720507,25185953,673.5174029,52.6,1838,0.8,563,1780,355.9,0.049,0.084880888,9633.2,1.637952916,0.856155239,,0.15475038,976.5083627
42-329432770000,TEXAS TEN-MILES 37A 1H,PIONEER,MIDLAND,JO MILL,6/16/2020,9382,348334,17298969,,37.1,1844,1.2,,,422.4,0.049,0.430528433,8584.7,1.567330407,1.364502935,,0.299179819,869.2887912
42-173381560000,RILEY V 1807 5WB,DIAMONDBACK,GLASSCOCK,WOLFCAMP B,12/12/2019,10425,405486,16751008,369.9223529,38.9,1607,1,260,2092,282.9,0.065,0.406472723,8570,,1.861933865,,0.32607107,2768.354717
42-383406660000,BULLHEAD 724LN,DISCOVERY,REAGAN,WOLFCAMP A,11/5/2020,12351,600546,25426981,1341.85682,48.6,2059,1,,,335.1,0.069,0.099855549,7446.1,,2.049489621,,0.332395979,3088.296694
42-227402170000,WOLFE-JONES UNIT A 04-09 2MH,SURGE OPERATING,HOWARD,MIDDLE SPRABERRY,5/21/2020,6966,217218,13518545,566.2541959,31.2,1941,1.5,,,240,0.135,0.176716267,6937.9,1.577041869,1.838428993,,0.253445275,884.9713073
42-173381690000,LPI-DRIVER 33-28 (ALLOC-B) 2NU,LAREDO,GLASSCOCK,WOLFCAMP A,12/1/2019,9857,561634,23793499,1372.539784,57,2414,1,343,,327.3,0.046,0.132627729,7784.8,,1.380520376,,0.263419101,390.6288171
42-227402360000,LACEY OAK 11AA,CROWNQUEST,HOWARD,WOLFCAMP A,2/22/2021,7535,361552,13530199,,48,1796,0.9,,,232.9,0.07,0.065877041,8377.8,1.690768186,2.265178988,,0.300690185,1056.37759
42-135433780000,RATLIFF G 3202LS,CONOCOPHILLIPS,ECTOR,LOWER SPRABERRY,11/28/2015,7740,262862,18229333,,34,2355,1.7,372,979,296.6,0.071,0.254737201,9253.6,,1.234518888,,0.234212082,
42-383395760000,RINGO 7-14 4409H,PIONEER,REAGAN,WOLFCAMP B,5/12/2016,4877,283975,12902499,1654.823454,58.2,2646,1.1,563,996,240.6,0.064,0.305069804,8972.9,1.678045103,1.095969993,,0.261520717,1037.797528
42-383387910000,HARTGROVE UNIT 22 1HM,EARTHSTONE,REAGAN,WOLFCAMP B,4/8/2015,7597,291152,11685532,882.7598046,38.3,1538,1,185,684,328.7,0.073,0.310719114,8383.5,1.824795182,2.241575361,,0.324961559,1248.994321
42-383382250001,UNIVERSITY 10 2703H,FDL,REAGAN,WOLFCAMP B,7/11/2017,8273,227979,0,,27.6,0,0,,,0,0,0,7967.2,,,,0,
42-329400280000,TXL 27 UNIT 4 3406BH,EXXON,MIDLAND,WOLFCAMP B,12/8/2015,7562,273344,8522628,1655.563964,36.1,1127,0.7,467,1160,191.4,0.07,0.319168655,9685.3,1.669661201,2.192629056,,0.317195242,1024.720343
42-317400600000,SALE RANCH 25D 4H,PIONEER,MARTIN,WOLFCAMP B,6/30/2015,7240,222830,10012187,838.2969404,30.8,1383,1.1,,,201.3,0.057,0.270423625,9342.2,1.89755085,1.4533663,,0.294267473,1354.58059
42-461397960000,PEGASUS FIELD UNIT 3 4314H,CONOCOPHILLIPS,UPTON,WOLFCAMP B,6/18/2015,9141,602618,15149513,2551.653985,65.9,1657,0.6,482,5701,199.5,0.073,0.070223546,9452.4,2.388357564,2.238396081,,0.31118362,1986.350961
42-227384380000,SHROYER-WILSON UNIT A 23-14 3SH,SURGE OPERATING,HOWARD,LOWER SPRABERRY,9/30/2015,6601,235279,9014358,864.4362579,35.6,1366,0.9,,,306.9,0.078,0.230450089,7561.6,1.410009754,1.808149586,,0.257034446,619.5478763
42-227387770000,ELROD-ANTELL UNIT B 11-02 7AH,SURGE OPERATING,HOWARD,WOLFCAMP A,1/26/2017,9322,364051,18441016,571.2456245,39.1,1978,1.2,404,1034,299.8,0.084,0.239424254,7894.5,,2.393229715,,0.268874284,
42-317405580000,SCHENECKER 1813 A 2H,CONOCOPHILLIPS,MARTIN,WOLFCAMP B,3/25/2017,7214,297881,14151650,1019.326021,41.3,1962,1.1,202,322,151.5,0.064,0.233989328,9534.7,1.73309857,2.244571059,,0.347643242,1119.618823
42-329404570000,"HUTT, DONALD L. FEE 4610H",PIONEER,MIDLAND,WOLFCAMP A,10/24/2016,9577,351299,12316939,810.6100347,36.7,1286,0.8,404,2080,368.2,0.072,0.145800153,9128.2,1.722461268,1.942345167,,0.247450103,1103.763272
42-329409240000,GERONIMO (SA) C 2703LS,DISCOVERY,MIDLAND,LOWER SPRABERRY,9/11/2016,7788,437825,14439433,,56.2,1854,0.8,354,603,412.5,0.061,0.278526241,9076.4,1.524439094,1.89093315,,0.316198077,800.4612027
42-329410950000,SCHARBAUER C 36/37 B 3622H,CHEVRON,MIDLAND,WOLFCAMP B,5/24/2017,6578,317192,12860126,1315.829155,48.2,1955,1,279,,183,0.043,0.051495041,9625.8,1.577144866,1.356122827,,0.288608055,882.2554784
42-329412030000,RAB DAVIDSON 27A 22HE,OVINTIV,MIDLAND,LOWER SPRABERRY,4/17/2017,6111,277038,11426665,,45.3,1870,1,82,1415,412.1,0.062,0.17648673,8830.3,,1.706836407,,0.293965609,3326.281591
42-329414430000,MCCLINTIC-MAURER 31A 1H,PIONEER,MIDLAND,WOLFCAMP B,11/10/2017,8742,385624,21947004,1003.169558,44.1,2511,1.4,336,1819,342,0.081,0.336742031,9085.3,1.730423599,2.076092221,,0.304128732,1115.441672
42-383397190000,UNIVERSITY CENTRAL 0112GH,RRP OPERATING LLC,REAGAN,WOLFCAMP B,12/9/2016,7998,336436,15606460,1473.265675,42.1,1951,1.1,164,728,236.9,0.061,0.417219214,8078.9,1.395681787,1.79272675,,0.355157916,593.4685398
42-173357650000,GLASS 15-10 (ALLOC-C) 3NC,LAREDO,GLASSCOCK,WOLFCAMP D,8/7/2013,6933,248283,7642656,2072.129447,35.8,1102,0.7,233,,316.5,0.051,0.394252956,9208.5,,2.230791555,,0.386275497,2605.188959
42-383383620000,UNIVERSITY EAST 4325BH,RRP OPERATING LLC,REAGAN,WOLFCAMP B,10/5/2013,7155,242300,9906970,1497.365358,33.9,1385,1,104,1790,370.7,0.059,0.219443163,6749.4,,1.829387794,,0.336655589,4145.032266
42-461391610000,CC 3629HU,APACHE,UPTON,WOLFCAMP A,11/8/2014,5064,222892,15364776,1217.903826,44,3034,1.6,99,,319.2,0.068,0.046489291,9208.2,,1.715759791,,0.274373403,
42-173367000000,J.E. COX 32-29 (ALLOC-D) 4NU,LAREDO,GLASSCOCK,WOLFCAMP A,5/10/2015,6870,224797,77273,679.3624938,32.7,11,0,210,1083,315.4,0.071,0.10685055,7944.7,,2.295675,,0.323651627,1933.460671
42-329427380000,DWIGHT-MIDKIFF 25N 14H,PIONEER,MIDLAND,WOLFCAMP A,7/17/2019,9872,477198,16930137,831.3069004,48.3,1715,0.8,991,1493,290.9,0.07,0.107294538,9385,1.561105512,1.75133691,,0.269798814,857.6940561
42-227397240000,LAURIE CATHEY B 2749WA,SM ENERGY,HOWARD,WOLFCAMP A,6/21/2019,10379,437599,19270689,496.7636663,42.2,1857,1.1,484,2726,279.5,0.075,0.09386678,8107.8,1.562119922,2.137047491,,0.291623702,861.9303401
42-329427870000,JW (SA) Q 740LS,DISCOVERY,MIDLAND,LOWER SPRABERRY,3/19/2019,9355,489047,17506235,,52.3,1871,0.9,683,736,437.4,0.051,0.164860795,8935.3,1.529625855,1.832924236,,0.310564826,809.1441162
42-329427540000,KYLA C 21JM,HENRY RESOURCES LLC,MIDLAND,JO MILL,9/25/2019,9948,490833,20018882,1006.378283,49.3,2012,1,355,1028,431.7,0.065,0.448996425,8402.7,1.627349334,1.441717681,,0.292685976,961.6302297
42-227397550000,LES PAUL E 5HA,CROWNQUEST,HOWARD,WOLFCAMP A,4/18/2020,7399,326453,15302536,618.7560891,44.1,2068,1.1,215,732,257.7,0.065,0.050562336,8067.6,1.987401911,1.837302356,,0.305569587,1467.181739
42-329428470000,CASSELMAN40 20H,CALLON,MIDLAND,WOLFCAMP B,2/1/2019,4539,277801,8271130,663.3580076,61.2,1822,0.7,180,721,154.5,0.056,0.072680346,9879.7,1.983490504,1.59250896,,0.269392274,1475.165204
42-383404070000,SUGG B 163-162 (ALLOC-F) 6NM,LAREDO,REAGAN,WOLFCAMP B,3/20/2019,9934,437173,14151511,792.561145,44,1425,0.8,150,3302,295,0.061,0.25571012,7565.1,2.123956618,1.899644762,,0.274296431,1634.331013
42-329428950000,TXL 20 UNIT 2 2925SH,EXXON,MIDLAND,LOWER SPRABERRY,7/1/2019,10314,496607,14569876,616.2411146,48.1,1413,0.7,575,897,440.9,0.069,0.156342662,8896.8,1.752426785,1.775069964,,0.295200841,1147.328194
42-329429140000,HAAG HZ UNIT 15WA,EARTHSTONE,MIDLAND,WOLFCAMP A,7/4/2019,9886,530269,20114933,632.0386984,53.6,2035,0.9,333,872,232.5,0.035,0.090104972,9636.3,1.52823272,0.867201948,,0.192134431,804.6717902
42-329429110000,BRUCE SUTTER 32-41-H 4415H,PIONEER,MIDLAND,WOLFCAMP B,8/13/2019,7746,440917,14307468,,56.9,1847,0.8,327,618,148.7,0.07,0.427970656,9404.2,1.678217773,1.464256006,,0.307451315,1037.892809
42-461409860000,HOLZGRAF CT (SA) S 3942LS,DISCOVERY,UPTON,LOWER SPRABERRY,6/24/2019,7714,388129,14512742,443.5666168,50.3,1881,0.9,358,817,405.3,0.057,0.255544583,8988.1,1.56974509,1.882994006,,0.325915768,872.2445975
42-329429300000,TXL 32 UNIT 1 4118AH,EXXON,MIDLAND,WOLFCAMP A,7/11/2019,10293,646623,17457008,1543.035987,62.8,1696,0.6,533,,381.1,0.085,0.072441885,9346.8,1.640962224,1.822929221,,0.245646708,981.5366866
42-329429160000,LYNCH - TIPPETT 4801 D 11HS,APACHE,MIDLAND,LOWER SPRABERRY,9/16/2019,7680,490441,16911113,409.9937666,63.9,2202,0.8,267,809,409.8,0.083,0.203219663,8995.6,1.449165834,1.5724315,,0.318120112,678.6073207
42-317419220000,WOODY C36D 104H,PIONEER,MARTIN,WOLFCAMP A,8/10/2019,7637,294882,13012178,946.5875622,38.6,1704,1.1,386,287,224.9,0.054,0.153299792,9309,1.537638413,1.619364728,,0.307386234,820.7676877
42-317418850000,HALL A13 04WA,DIAMONDBACK,MARTIN,WOLFCAMP A,9/12/2019,7244,246033,13978934,785.2019176,34,1930,1.4,483,1405,221.4,0.056,0.189675568,9346.9,1.565902138,1.696380419,,0.283751577,865.3465347
42-227399100000,MAYO SN 48-37 07 507LS,DIAMONDBACK,HOWARD,LOWER SPRABERRY,10/29/2019,7748,306529,12570963,761.6123139,39.6,1622,1,196,172,306.1,0.053,0.169568224,8008.4,1.420258728,1.814006818,,0.344244189,634.8293057
42-173380630000,CROUCH 16 4314H,PIONEER,GLASSCOCK,WOLFCAMP A,7/24/2019,4818,237982,9572050,451.877953,49.4,1987,1,113,1507,342.6,0.069,0.171992105,8702.6,1.981102518,2.34799906,,0.307478191,1464.509534
42-329430960000,WINDHAM 14G 28HF,OVINTIV,MIDLAND,LOWER SPRABERRY,6/26/2019,7707,390358,14053895,920.4109882,50.6,1824,0.9,276,948,467.1,0.058,0.238303137,9121.8,1.767801976,1.636169011,,0.289201816,1169.991801
42-003479950000,UL BLK 6 DDU A 4007WA,DIAMONDBACK,ANDREWS,WOLFCAMP A,9/1/2019,12936,554106,20932388,637.955649,42.8,1618,0.9,303,251,235.8,0.06,0.145930915,9938.9,,1.708011889,,0.234728476,432.827292
42-383405290000,NORTH CREEK B AL04 483UN,DISCOVERY,REAGAN,WOLFCAMP A,3/12/2021,10460,543548,22071395,527.8539126,52,2110,1,,,320.5,0.068,0.084912937,7514.1,,2.019887804,,0.331239107,3352.715725
42-317421330000,CASSIDY UNIT 2 3077JH,EXXON,MARTIN,JO MILL,9/17/2020,10314,548004,17832408,944.5315178,53.1,1729,0.8,,,437.4,0.085,0.473567911,7769.6,1.790609926,1.475097444,,0.231905645,1198.122771
42-329431600000,TXL 35 UNIT 1 3813AH,EXXON,MIDLAND,WOLFCAMP A,10/26/2019,10222,606841,16799571,340.4729252,59.4,1643,0.7,489,2933,355.6,0.074,0.08428487,9415.6,2.000106989,1.594683496,,0.259249008,1495.006837
42-317420580000,KENTEX-HARRISON 35B 2H,PIONEER,MARTIN,WOLFCAMP A,3/17/2021,9841,499951,16747884,890.6240399,50.8,1702,0.8,,,309.1,0.062,0.184346077,8394,1.642717023,1.999236076,,0.28428115,984.8224145
42-329431670000,TXL 35 UNIT 2 3828SH,EXXON,MIDLAND,LOWER SPRABERRY,10/17/2019,10215,472569,14397840,1307.474917,46.3,1409,0.7,1075,8858,458.9,0.057,0.112624548,8843.3,1.693602536,1.777958517,,0.337099764,1060.945899
42-173380940000,HANSON EAST B 6WD,DIAMONDBACK,GLASSCOCK,WOLFCAMP D,7/30/2019,10338,632039,19687633,,61.1,1904,0.7,376,1335,288.9,0.058,0.585457146,9808.5,,2.179951459,,0.39270517,2417.821593
42-227400530000,WONDERFUL LIFE 5-8 H 4W,BAYSWATER OPERATING COMPANY LLC,HOWARD,WOLFCAMP A,1/31/2020,10060,607504,24980186,,60.4,2483,1,315,318,266.3,0.059,0.316736506,6778.9,,1.070185658,,0.229397398,446.873601
42-329431880000,TXL 21 UNIT 1 1603BH,EXXON,MIDLAND,WOLFCAMP B,2/27/2020,10382,576924,17647851,1654.958005,55.6,1700,0.7,430,1615,194.3,0.071,0.271243921,9785,1.971873548,2.194952961,,0.290975213,1458.865392
42-227400720000,MONTERREY OAK 1AA,CROWNQUEST,HOWARD,WOLFCAMP A,12/7/2019,9719,453107,21194192,,46.6,2181,1.1,285,,290.8,0.071,0.08999345,8121.7,1.413568123,1.866997476,,0.286735006,623.2398311
42-317421880000,ARNOLD 2 103,LARIO OIL & GAS,MARTIN,WOLFCAMP A,12/26/2019,9815,471938,18250435,,48.1,1859,0.9,125,75,265.5,0.058,0.186431642,9144.4,,1.893218655,,0.318025451,313.3122176
42-227401470000,MORGAN-CHEVRON 46-39 A UNIT 1H,HANNATHON PETROLEUM,HOWARD,WOLFCAMP D,10/24/2019,10360,580838,22765402,,56.1,2197,0.9,508,2161,328.3,0.03,0.371169857,9037.3,1.618726273,2.217854957,,0.352597054,947.9587518
42-329433900000,ARICK-HOOPER UNIT 101H,PIONEER,MIDLAND,LOWER SPRABERRY,5/19/2020,9272,394771,18662306,,42.6,2013,1.1,,,348.2,0.062,0.208875888,9005.6,1.586879899,1.860471293,,0.307062696,898.8968398
42-383407020000,RINGO 8-9-DX 4408H,PIONEER,REAGAN,WOLFCAMP B,3/6/2020,9910,428910,18747729,,43.3,1892,1,195,1391,250,0.063,0.319387577,9024.4,1.920733392,1.07857065,,0.261431491,1385.041908
42-461412750000,NEAL 39A 1HD,OVINTIV,UPTON,JO MILL,1/29/2020,10024,507823,18197411,,50.7,1815,0.9,1489,2456,362.5,0.054,0.311003918,8396,1.473632094,1.491583306,,0.298506233,720.9410452
42-329436670000,CHARLES MIDKIFF 38-47 4711 4701BH,EXXON,MIDLAND,WOLFCAMP B,8/10/2020,10304,562084,17552807,1244.906129,54.6,1703,0.7,,,261.4,0.077,0.28808573,9477.3,,1.656377218,,0.282996077,2547.401696
42-317425080000,BRICK FOLEY B 1582DN,SM ENERGY,MARTIN,DEAN,9/14/2020,15252,613727,28683132,,40.2,1881,1.1,,,183.5,0.061,0.500518072,8094.1,1.438644736,1.494580458,,0.309084708,664.8724566
42-329436800000,JOHN BRAUN A UNIT 3 1341SH,EXXON,MIDLAND,LOWER SPRABERRY,9/11/2020,7713,761379,26619177,391.2135237,98.7,3451,0.8,,,463.9,0.058,0.237599758,8768.2,1.76831538,1.663882494,,0.290520004,1170.051872
42-173382270000,LACY CREEK 34-27 (ALLOC-H) 8NC,LAREDO,GLASSCOCK,WOLFCAMP D,1/31/2020,6160,255221,13883280,,41.4,2254,1.3,209,2075,305,0.039,0.311527761,9131.4,,2.067418669,,0.38318689,2530.670936
42-317425380000,VLT RIGBY UNIT 0101WA,CHEVRON,MARTIN,WOLFCAMP A,9/25/2020,7684,0,0,,,,,,,219.5,0.073,0.155774018,8694.8,1.406819153,2.673346635,,0.315117892,609.3861536
42-317426020000,WILBANKS 45-53-55 D 3WB,DIAMONDBACK,MARTIN,WOLFCAMP B,2/19/2021,12646,720102,31693673,,56.9,2506,1.1,,,205,0.068,0.229930892,8740.6,1.587454972,1.598839725,,0.321028591,900.253714
42-461413280000,TXL-POWELL A2 4801BH,CONOCOPHILLIPS,UPTON,WOLFCAMP B,7/6/2020,10011,547206,20238813,652.1936292,54.7,2022,0.9,,,178,0.069,0.082811817,9503.9,1.944466896,1.993865943,,0.301463958,1420.017865
42-317426320000,MARIENFELD 13-24-A 4401H,PIONEER,MARTIN,WOLFCAMP B,4/3/2020,10074,513439,18804342,,51,1867,0.9,305,552,266.6,0.081,0.257625596,9010.9,1.604304515,1.700086633,,0.31898035,925.8354888
42-227404060000,HORTON UNIT 22MS,CALLON,HOWARD,MIDDLE SPRABERRY,5/23/2020,9410,274337,14584686,,29.2,1550,1.3,,,247.7,0.087,0.21059347,7206.5,1.682779133,2.174429023,,0.324047746,1042.016338
42-461413540000,KENNETT 29-41 UNIT 2 251,ENDEAVOR,UPTON,WOLFCAMP B,3/25/2020,8037,355734,12994700,1543.414107,44.3,1617,0.9,132,1063,312.5,0.082,0.322504502,9270,1.600307055,1.325342332,,0.257368789,919.198681
42-227404200000,O'DANIEL RANCH 28-37 A UNIT A 1H,HIGHPEAK ENERGY HOLDINGS,HOWARD,WOLFCAMP A,9/15/2020,9961,440308,19479144,663.4648489,44.2,1956,1.1,,,245.2,0.046,0.285905042,6486.7,1.886879646,0.689037864,,0.205294635,1317.195851
42-227404290000,OLDHAM 38-27 B UNIT L 7H,HIGHPEAK ENERGY HOLDINGS,HOWARD,LOWER SPRABERRY,3/11/2020,10031,436963,19250637,,43.6,1919,1.1,369,474,259.5,0.052,0.220236105,6332.9,,1.054848736,,0.251285153,
42-173382680000,WESTLAW 0904 W 1WA,DIAMONDBACK,GLASSCOCK,WOLFCAMP A,11/7/2020,10381,639772,26114450,,61.6,2516,1,,,276.7,0.075,0.168183375,8202.9,2.206742905,2.42855507,,0.288609806,1746.569946
42-317427920000,MABEE DDA K6 505SH,CONOCOPHILLIPS,MARTIN,LOWER SPRABERRY,3/1/2021,12660,633476,25440424,,50,2010,1,,,386.7,0.066,0.21596884,9272.3,1.58574551,1.773322514,,0.293215918,896.5794769
42-317427970000,MABEE BREEDLOVE U 4010MS,DIAMONDBACK,MARTIN,MIDDLE SPRABERRY,4/17/2021,8647,514197,17282115,,59.5,1999,0.8,,,254.1,0.061,0.189263328,8784.9,,1.497709932,,0.276836792,
42-329440110000,BRAUN B W1 2001MH,CONOCOPHILLIPS,MIDLAND,MIDDLE SPRABERRY,11/27/2020,14992,0,30415776,,,,,,,349.2,0.076,0.083610271,8350.3,1.424041951,1.361098779,,0.296636871,639.7160971
42-317404510100,MERRICK UNIT 1 1103BH,EXXON,MARTIN,WOLFCAMP B,4/18/2017,10263,590573,17420711,941.5337477,57.5,1697,0.7,403,1270,206,0.087,0.326300457,9106,,2.552308064,,0.334825456,466.001183
42-317428570000,FISHERMAN-BRISTOW 23C 3H,PIONEER,MARTIN,WOLFCAMP A,4/2/2021,10051,501959,17120235,,49.9,1703,0.8,,,332.4,0.063,0.188960641,8356.8,,2.14068916,,0.293492964,
42-461414520000,DAVIDSON UNIT 2 3673JH,EXXON,UPTON,LOWER SPRABERRY,4/14/2021,10352,354257,17858612,2259.381596,34.2,1725,1.2,,,461.2,0.068,0.144032091,8693.4,1.721951445,1.660707084,,0.290518453,1102.594082
42-003482230000,UL 2539 E16 08SC,DIAMONDBACK,ANDREWS,LOWER SPRABERRY,4/22/2021,12532,321727,18243487,,25.7,1456,1.4,,,344,0.059,0.194426034,9552.8,1.622172012,1.721855504,,0.286884942,952.4160456
42-461412360000,MARY 18-7A-C 4105H,PIONEER,UPTON,WOLFCAMP A,11/2/2019,9503,474567,18259846,733.7903737,49.9,1921,0.9,450,1004,363.8,0.077,0.043134836,9341.6,1.926774485,1.75893401,,0.265572339,1394.949992
42-461412390000,NIGHT FLIGHT 4738 C 3HM,APACHE,UPTON,WOLFCAMP B,4/14/2020,7297,517813,20104468,,71,2755,0.9,442,,214.8,0.077,0.163139219,9542.6,1.660837236,2.450782553,,0.337550645,1011.516587
42-329435550000,SHADY OAKS I 48-37 4409H,PIONEER,MIDLAND,WOLFCAMP B,5/8/2020,7409,337381,14127324,749.1790785,45.5,1907,1,,,151.6,0.09,0.43594151,9498.8,1.64268973,2.003675,,0.317996399,983.9625504
42-317424510000,MOTT 13 302,LARIO OIL & GAS,MARTIN,LOWER SPRABERRY,5/22/2021,9829,0,0,,,,,,,383.8,0.06,0.342324685,8382.8,,2.442864664,,0.333362262,
42-003481490000,UL 2539 E13 07MB,DIAMONDBACK,ANDREWS,UPPER SPRABERRY,4/15/2021,12499,355545,23355571,,28.4,1869,1.6,,,300.3,0.07,0.352871711,8873,1.53324521,1.370178451,,0.237595401,815.0663463
42-383407360000,RICKER 37-46 D 241,ENDEAVOR,REAGAN,WOLFCAMP B,1/27/2020,9805,427630,15624083,,43.6,1593,0.9,355,3114,284.8,0.078,0.22746006,7943.8,1.865334793,2.675430995,,0.33843579,1302.642604
42-383407300000,UNIVERSITY E2-34A 101H,PIONEER,REAGAN,WOLFCAMP B,1/15/2021,9722,670060,24426266,905.3726992,68.9,2512,0.9,,,288.4,0.065,0.275535535,8792.9,1.778028035,1.686572457,,0.312996287,1184.075882
42-317425600000,MARIENFELD 13-24-D 4407H,PIONEER,MARTIN,WOLFCAMP B,5/29/2020,10069,440236,19022630,,43.7,1889,1,,,266.8,0.082,0.262712901,8987.5,1.65537169,1.737361496,,0.318667883,1003.732884
42-173382510000,STONE-GIST W45B 2H,PIONEER,GLASSCOCK,WOLFCAMP A,8/22/2020,10172,524012,17363919,849.2133261,51.5,1707,0.8,,,333,0.074,0.169326385,8397.9,1.36657945,2.150597968,,0.265821855,542.49705
42-317426840000,DOOLITTLE 11 203,LARIO OIL & GAS,MARTIN,WOLFCAMP A,6/5/2020,9904,0,0,1137.487346,,,,,,320.6,0.063,0.203045145,8463,1.491758842,2.357202359,,0.311350955,750.0036706
42-461413580000,BROOK D-W31B 102H,PIONEER,UPTON,WOLFCAMP A,3/5/2021,12272,558920,24617740,,45.5,2006,1.1,,,357,0.068,0.059828429,8555.6,1.668609393,1.609589588,,0.277340707,1023.644344
42-317427660000,MABEE 318U 11HD,OVINTIV,MARTIN,JO MILL,5/19/2020,12259,0,0,818.6997219,,,,,,396.9,0.062,0.312576144,8927.5,1.593975954,1.361677852,,0.256575155,910.030204
42-317427690000,MABEE 318U 14HE,OVINTIV,MARTIN,LOWER SPRABERRY,5/19/2020,4835,0,0,,,,,,,397.5,0.076,0.201731337,9224.5,1.591456809,1.863523531,,0.290087434,905.5659073
42-317427630000,MABEE 318T 8HE,OVINTIV,MARTIN,LOWER SPRABERRY,5/22/2020,12082,0,0,307.8370483,,,,,,394.8,0.074,0.203346728,9241.1,1.602382397,1.839329146,,0.289559332,922.4660069
42-329439450000,VALENCE 8HA,CROWNQUEST,MIDLAND,WOLFCAMP A,4/16/2021,9981,421515,20579586,,42.2,2062,1.2,,,265,0.067,0.136325597,8747,,1.969077754,,0.274125968,
42-383408330000,HAM C1 102WB,SEQUITUR,REAGAN,WOLFCAMP B,4/7/2020,7849,412708,19834778,,52.6,2527,1.1,219,1035,327.3,0.075,0.309639408,8516.9,1.860029526,2.16755855,,0.334194552,1298.733834
42-329439560000,ATKINS 47-02 UNIT 1 0222SH,EXXON,MIDLAND,LOWER SPRABERRY,4/20/2021,10314,377883,17544279,618.5171484,36.6,1701,1.1,,,479.6,0.059,0.115316995,8898,,1.594301961,,0.330055822,4514.41971
42-461414040000,BANDIT 5H,HEADINGTON ENERGY PARTNERS,UPTON,WOLFCAMP B,10/5/2020,10075,663404,29719279,,65.8,2950,1.1,,,279.6,0.074,0.327377045,9167.7,1.770473466,1.205226513,,0.25741162,1173.934187
42-329439780000,BRAUN C W6 2108BH,CONOCOPHILLIPS,MIDLAND,WOLFCAMP B,11/5/2020,10394,558800,20747728,,53.8,1996,0.9,,,164.9,0.067,0.09722008,9700,1.800762977,1.733420083,,0.251040797,1218.506617
42-329439990000,ATKINS 47-02 UNIT 2 0225SH,EXXON,MIDLAND,LOWER SPRABERRY,2/26/2021,10333,390588,17538890,,37.8,1697,1.1,,,474.1,0.057,0.122376093,8766.7,1.393810643,1.569930796,,0.333820261,587.0730712
42-461409550100,REESE 15-10-B 4403H,PIONEER,UPTON,WOLFCAMP B,4/24/2019,9702,511911,18798390,,52.8,1938,0.9,338,2108,219,0.06,0.216629999,9934.8,1.926963567,1.135611129,,0.251230179,1397.694477
42-329440410000,ST E UNIT 3802MS,DIAMONDBACK,MIDLAND,MIDDLE SPRABERRY,8/5/2020,7698,0,0,,,,,,,289.6,0.096,0.087870874,8567.8,1.865100866,1.402462695,,0.272286515,1306.020728
42-227405680000,WHITE 19-26 B UNIT A 5H,HIGHPEAK ENERGY HOLDINGS,HOWARD,WOLFCAMP A,3/4/2021,10185,449582,19039292,,44.1,1869,1,,,416.7,0.054,0.319193388,6494.9,1.337321742,1.049564455,,0.24861618,501.2970464
42-227406820000,BULLFROG 47 SW UNIT 8MS,DIAMONDBACK,HOWARD,MIDDLE SPRABERRY,3/7/2021,10331,384301,18699009,,37.2,1810,1.2,,,230.5,0.163,0.124881835,7172.2,1.467000406,1.773862286,,0.254964535,713.6451829
42-317431020000,TOM-CLINE 30B 2H,PIONEER,MARTIN,WOLFCAMP A,3/5/2021,10052,496466,17135224,,49.4,1705,0.8,,,231,0.075,0.123845574,8661.5,1.452745118,2.794377576,,0.312256407,685.8743465
42-461415350000,JETER O 41-2 2615H,PIONEER,UPTON,LOWER SPRABERRY,2/26/2021,8935,411935,18104801,,46.1,2026,1.1,,,508.8,0.055,0.237255847,7692.5,1.60186384,1.975635365,,0.350302405,923.0528834
42-317431340000,WHITAKER 21-28 UNIT 2149WA,SM ENERGY,MARTIN,WOLFCAMP A,4/23/2021,10307,490507,29137987,,47.6,2827,1.4,,,228.3,0.08,0.168950216,8285.5,,2.575478946,,0.301597005,
42-317431380000,JESTER 2150WA,SM ENERGY,MARTIN,WOLFCAMP A,4/23/2021,10298,484387,19369319,,47,1881,1,,,228,0.079,0.172944089,8236.9,,2.525349358,,0.300399253,
42-329443460000,THUNDERBIRD B 50-51 4202H,PIONEER,MIDLAND,WOLFCAMP A,1/16/2021,9951,463613,19220298,,46.6,1931,1,,,305.1,0.066,0.140758168,9117.1,1.649306696,1.86014521,,0.303928566,994.4693656
