Well_ID,TotalOrganicCarbon_WTPCT
42-317427490000,1.810768556
42-317427500000,1.816678104
42-317427560000,1.974506515
42-173382840000,1.574181505
42-329440020000,2.226543013
42-227405630000,0.609555659
42-003482240000,1.284210279
42-317429110000,1.347153964
42-317429040000,2.3309043
42-227405760000,0.50270796
42-317429170000,1.097542362
42-317429020000,1.596124604
42-317429520000,2.1556547
42-317430540000,2.362088382
42-227407010000,1.906053
42-003482680000,0.613619819
42-227407620000,1.902288445
42-383409060000,1.687029943
42-317431960000,1.461328804
42-329444710000,1.967560265
42-227408280000,2.251250341
42-317432820000,1.962455745
42-329445250000,1.832178006
42-329445320000,1.422107518
42-329445340000,1.430247555
42-317433140000,2.5584404
42-329445570000,1.765168514
42-173384210000,2.5307453
42-461416500000,0.9501469
42-173384270000,2.298354
42-317433860000,1.908264363
42-227409500000,1.837708705
42-329446630000,1.9210557
42-317434080000,2.0284104
42-227410390000,1.589391367
42-227410450000,1.416859977
42-461417590000,1.9322777
42-329448740000,1.9430913
42-329448980000,2.2499547
42-461417950000,1.505064664
42-329449530000,1.9593271
42-317436140000,2.4620197
42-461418330000,0.562038
42-033325480000,1.913704178
42-461418160000,1.5530826
42-227411940000,1.9863322
42-173385040000,3.23556
42-317436760000,1.7276261
42-461418690000,0.9586606
42-317437240000,2.1946008
42-329451080000,2.0619888
42-461401870000,1.811016
42-461405070000,1.378776254
42-227384160000,1.6672767
42-329401750000,1.979386823
42-105419620000,1.882224075
42-329404850000,1.284702088
42-461403690000,1.121559817
42-461404630000,2.52557185
42-003474380000,1.618554536
42-235356030000,1.999007953
42-461398220000,2.279738533
42-227387950000,1.955722272
42-383389060000,2.465975471
42-461403320000,2.451621
42-461403610000,1.528799459
42-461403920000,1.838933633
42-461404830000,1.562770013
42-461404970000,1.498982404
42-235350510000,2.485568947
42-329400350000,2.515133289
42-317390540000,1.648508175
42-235353430000,1.646958244
42-235347350000,2.378694153
42-235358640000,1.869753676
42-235354940000,2.041817523
42-317401660000,1.363691923
42-105415650000,2.268162794
42-003457760000,1.073254629
42-329399840000,2.141816263
42-329402370000,1.989121238
42-461391660000,1.739199717
42-383376610000,1.851218575
42-235349930000,2.0610354
42-461393210000,1.4393158
42-461401940000,1.559141157
42-105418470000,2.083562484
42-383377610000,2.109274353
42-173372300000,1.998995931
42-317406240000,1.516457853
42-329406300000,1.942399571
42-329411160000,1.565810053
42-329413320000,1.8768952
42-329413390000,1.626939465
42-383388390000,1.5006766
42-383397690000,2.013804714
42-383397810000,2.3639479
42-105421550000,1.681856962
42-105421520000,1.959511654
42-329395780000,1.373445471
42-317387060000,1.72610576
42-461401820000,1.754247708
42-329396930000,1.692270567
42-105420640000,1.547758296
42-461395010000,1.364015048
42-461387020000,2.369238182
42-383386520000,2.222549833
42-383387400000,2.080533259
42-383387760000,2.263224669
42-235360800000,1.1381419
42-235354820000,1.464446011
42-383393560000,1.555960564
42-329403650000,1.360400183
42-105418780000,1.3005319
42-317392460000,1.8848025
42-383380290000,1.978911033
42-383394320000,2.31985933
42-329406060000,1.499077443
42-383388160000,2.118814865
42-461402500000,1.08736796
42-383385070000,1.824734328
42-227386470000,0.935993134
42-461396790000,1.487949627
42-461393070000,0.651601236
42-227386930000,1.03365395
42-383385440000,1.732166413
42-329404530000,2.211851595
42-317398530000,1.734473773
42-329414660000,1.7430428
42-173375320000,1.658338179
42-383396750000,2.167012008
42-105423630000,2.474691178
42-329415600000,2.11955001
42-317407460000,1.778527188
42-317407210000,1.45171222
42-461405850000,1.162521605
42-383398620000,2.04456165
42-329416930000,2.7265077
42-329416710000,1.9005594
42-227391170000,2.627163619
42-383398800000,2.131780905
42-173376010000,1.8504103
42-173376070000,2.397766081
42-105424040000,1.610748467
42-329417430000,3.1717925
42-329417070000,2.288795857
42-317408600000,1.506858743
42-383399090000,2.354996059
42-173376610000,1.754656882
42-173376640000,1.406614972
42-227391880000,1.89913738
42-173376450000,1.557578539
42-173376870000,1.6815908
42-329394140000,2.386711982
42-461397530000,2.054552427
42-105412550000,2.237031353
42-317409330000,1.885632375
42-227392190000,2.402323769
42-317409520000,2.390822325
42-317409680000,1.958845456
42-317409850000,1.93448094
42-317410200000,2.5079587
42-329419780000,1.334776218
42-383400270000,2.198215984
42-173377510000,2.337038503
42-329420380000,1.792319243
42-173377520000,2.056963336
42-329420670000,1.868455757
42-329420680000,1.888444824
42-461407040000,2.49285723
42-105417480000,0.9391036
42-105423460000,2.557273989
42-173371310000,1.8132757
42-383395970000,1.926962065
42-173374010000,0.681507377
42-173374170000,1.671146932
42-173373530000,1.806965827
42-317396620000,1.325030986
42-105418880000,2.018380731
42-329408290000,2.183881319
42-317405010000,1.507156727
42-329405730000,1.402761719
42-329406030000,1.8668904
42-329412060000,1.696231593
42-329413530000,1.565960096
42-383394380000,2.2943237
42-105416440000,1.9614441
42-227388940000,1.649164076
42-227389160000,0.903165725
42-227389480000,1.787005795
42-227389830000,1.89035381
42-235361580000,1.717071778
42-329400290000,2.0277863
42-329408240000,2.023797912
42-329409530000,1.522087555
42-173375150000,2.160552159
42-383396210000,1.736700222
42-173373750000,1.676147555
42-329408650000,2.095448395
42-317407370000,1.684936847
42-329415480000,2.279932687
42-033324150000,2.393833529
42-173375870000,1.189756325
42-329417380000,1.308151453
42-317408920000,1.858205386
42-329420010000,1.605088408
42-227393290000,1.173805888
42-329420280000,1.325849924
42-227392800000,1.6657728
42-173377620000,2.4842498
42-033324400000,1.864445157
42-317411160000,1.573091383
42-317411370000,1.152684859
42-317411850000,1.680673113
42-461407530000,1.628722852
42-383401020000,1.881869544
42-173378180000,1.836382112
42-227394910000,2.384678873
42-227394980000,1.743113086
42-329423010000,2.070465175
42-173378170000,2.095136261
42-227395040000,1.9982867
42-235362700000,1.787309482
42-317414020000,2.516247809
42-461408520000,1.2094948
42-227395880000,1.6016943
42-329425640000,1.560206937
42-329425760000,1.673503053
42-317415220000,2.176566139
42-235362940000,2.190450091
42-317415700000,1.329199392
42-383403460000,2.23270661
42-329427190000,2.216429354
42-383395810000,1.887763794
42-317395590000,1.41614716
42-461388040000,0.802665197
42-461385160000,2.052378007
42-329390220000,1.601247144
42-461404270000,1.913030843
42-461404880000,1.771563592
42-461397690000,1.69868605
42-461391030000,1.957774236
42-317396180000,2.365508211
42-317403130000,2.029065167
42-329409570000,1.530501205
42-329410480000,1.792345896
42-329412690000,0.947232375
42-317404900000,1.71384362
42-329409670000,1.3889203
42-329409770000,1.16009697
42-329410050000,2.389133118
42-317403940000,1.814656791
42-329412970000,1.915856592
42-317403990000,1.9078174
42-317405200000,2.280855759
42-329403050000,1.9331057
42-329412720000,2.320893306
42-227388820000,1.929728542
42-329426280000,1.758776433
42-329426960000,2.592193
42-383403750000,2.428236033
42-317417430000,1.510951423
42-173379840000,2.457945639
42-383404170000,2.160129878
42-173380140000,1.91915243
42-003479480000,0.939149579
42-227398940000,1.183110694
42-317420330000,2.338800575
42-003480380000,2.054790357
42-329432120000,2.007444064
42-461411160000,1.965760933
42-329432740000,1.819146343
42-329433500000,1.379747904
42-383406950000,2.030871648
42-329434980000,1.908649539
42-317424590000,1.475040633
42-461412560000,2.316655069
42-461412580000,1.764426381
42-383407130000,2.090981846
42-173382030000,2.386418078
42-461412930000,1.646255012
42-329436300000,1.482325111
42-383407750000,1.1212542
42-033325320000,1.924428246
42-329438540000,2.336921544
42-227404550000,1.83044839
42-317427030000,2.0003424
42-461413840000,1.98315927
42-329440230000,0.834842361
42-329431130100,2.229994237
42-461414380000,1.49733056
42-383408420000,1.718579813
42-003482390000,1.102820536
42-227407040000,0.888247426
42-317431410000,1.853012729
42-329443720000,1.49384961
42-383387550000,2.2730458
42-383396010000,0.939850325
42-227384520000,1.6594128
42-173362370000,1.911670245
42-173371390000,1.718844552
42-235357610000,0.982377187
42-317402170000,1.477039566
42-227387560000,1.3881298
42-227387870000,2.352586843
42-329443920000,1.9030482
42-329444750000,0.835228824
42-329444900000,1.605139909
42-317432560000,1.671134653
42-329445330000,2.2743654
42-317433020000,1.9688258
42-329445740000,2.61506
42-227409340000,1.886139927
42-227409610000,1.84754392
42-227409750000,0.9232392
42-461417270000,2.269252944
42-383409810000,1.730432386
42-227411320000,1.229278792
42-317436200000,2.4620197
42-461418240000,0.73306316
42-383410230000,1.6518885
42-317437340000,2.1235878
42-003484560000,1.5155835
42-329401020000,1.52418155
42-461400920000,0.556238741
42-383393260000,2.0207086
42-173358880000,1.296802082
42-105419710000,1.9280566
42-383382400000,1.881788338
42-329413690000,2.238261767
42-105421170000,0.9586775
42-461397070000,1.4110105
42-235351240000,2.326446195
42-105416370000,1.676863694
42-383390900000,1.532422794
42-105421510000,1.678848508
42-235358700000,1.902397305
42-105423480000,1.630761765
42-105415240000,1.916289375
42-105422650000,1.6108838
42-105423500000,2.524448964
42-329430380000,2.004750725
42-317419880000,1.247915038
42-329430590000,1.613676543
42-329430940000,1.632374175
42-235363760000,2.221244668
42-329431480000,1.72713703
42-317421020000,1.963135936
42-317421700000,2.234381629
42-227400820000,1.590039645
42-383405720000,1.789998135
42-383405700000,1.868642852
42-329432930000,1.745300004
42-227401830000,2.36744263
42-317423120000,2.0488048
42-329435970000,1.69741218
42-003481410000,1.588779332
42-329436620000,2.014597364
42-317425250000,2.227634424
42-317425230000,1.649964017
42-317425960000,2.244963106
42-461413170000,1.176118604
42-383407870000,1.953936674
42-329438290000,1.748189582
42-173382560000,2.666621989
42-227404410000,2.630398443
42-317427670000,1.8575033
42-329439630000,1.965736957
42-317427860000,2.040920878
42-317428030000,1.833912252
42-461414470000,1.6613503
42-317429600000,2.617789
42-317430420000,1.720590423
42-329442470000,1.7770662
42-329442830000,1.705864347
42-173383440000,2.085204148
42-317432110000,1.371661548
42-329444370000,2.5101461
42-173383710000,1.6664982
42-317433120000,1.903852004
42-383409380000,1.786349922
42-317433230000,2.153852692
42-227409000000,2.234425732
42-317433920000,1.701405174
42-317433850000,1.985417492
42-227409580000,1.484471933
42-173384480000,1.6809387
42-329446900000,2.1658769
42-227409860000,1.7403142
42-461417210000,2.091298803
42-227410150000,1.60948
42-317434380000,1.879954279
42-383409800000,2.262694756
42-329448040000,2.0818605
42-461417510000,2.294716438
42-461417490000,2.269307036
42-317435570000,1.7549032
42-317435630000,1.7549032
42-317435770000,2.2451754
42-329449350000,2.6263523
42-317403250000,1.646479316
42-173366200000,1.167617447
42-227412550000,1.0266659
42-461384850000,1.989056333
42-461395170000,1.283810823
42-227385350000,0.947716674
42-329392340000,1.728145031
42-383390380000,2.16120528
42-383377630000,1.999190725
42-329393970000,2.123101423
42-329389600000,2.054271846
42-235348570000,2.010455711
42-461387080000,1.53668655
42-235358610000,1.279870724
42-329387100000,1.6235371
42-383382730000,2.075897995
42-461388380000,1.623620363
42-329402890000,1.6345848
42-329410000000,1.87723742
42-317403820000,1.837648762
42-329402980000,1.8927468
42-329412750000,2.3619306
42-383388700000,2.2282641
42-383396840000,1.572503691
42-317403510000,1.301859995
42-105421890000,2.504611194
42-383394540000,1.932771306
42-227384480000,1.276549456
42-461401190000,1.364145548
42-383392230000,2.219340733
42-317406910000,2.308234325
42-317407260000,2.2166667
42-317406820000,1.765991878
42-317407920000,2.495702562
42-235361880000,1.469088206
42-461405760000,1.004680465
42-317408030000,1.491341367
42-383398740000,1.825609135
42-383398870000,1.446085459
42-461406270000,1.871153276
42-173376720000,2.048804177
42-317409190000,1.346072696
42-317409570000,1.979052043
42-317409880000,1.93788433
42-383400300000,2.059652437
42-003476660000,2.201342417
42-227394020000,1.479416816
42-173377810000,3.009296511
42-383401040000,1.612738932
42-317412160000,1.022158708
42-383401480000,1.407110648
42-329423200000,1.689335729
42-173378320000,2.586227572
42-173378600000,2.275653927
42-317413440000,2.130320792
42-383402450000,0.915233014
42-461408870000,1.467692919
42-317414960000,1.7468818
42-317415360000,2.06650412
42-329425270000,2.096025259
42-317415580000,1.845815562
42-329426180000,2.2434044
42-329426970000,1.825869262
42-329410710000,1.510206783
42-329411250000,1.820351517
42-329411630000,1.6371832
42-329411960000,0.905488806
42-383396760000,1.033415977
42-383397090000,1.9865883
42-105418770000,1.6423559
42-383397880000,1.633619648
42-227397810000,1.041023763
42-329428590000,1.5317784
42-329429120000,2.225858
42-173379940000,1.417585409
42-383404310000,2.028034803
42-461410210000,1.454378709
42-317419130000,1.593075859
42-329429660000,2.137774009
42-383404700000,1.747868891
42-329429380000,1.822853858
42-173380510000,1.9980838
42-227399340000,1.980734367
42-227399650000,1.606715831
42-003473530000,1.983153643
42-003474670000,0.761650448
42-461396770000,2.01320985
42-235356890000,2.177596478
42-105418750000,1.327172282
42-105418010000,2.422486412
42-105419180000,1.449126753
42-227387960000,2.380882446
42-227389790000,2.121763331
42-173367380000,1.712317606
42-235353730000,1.635684828
42-461401580000,2.347511233
42-383393500000,1.801448894
42-173359280000,1.78966296
42-105416520000,1.87033015
42-461395510000,0.9112103
42-383384530000,2.046745092
42-383384550000,2.037443367
42-317403180000,1.6437003
42-383395610000,1.469860918
42-003474390000,1.422267952
42-235358440000,2.005518438
42-173369780000,1.984240265
42-461401900000,2.37559671
42-329405640000,2.111085881
42-329406650000,1.2233716
42-329408150000,1.658802006
42-329409160000,1.1209986
42-329414470000,1.2637876
42-329407580000,2.128054791
42-329409730000,1.563429171
42-329410730000,1.677940083
42-329411090000,1.462960294
42-329412530000,1.85736092
42-317405290000,1.75711036
42-317406140000,1.906271719
42-227388310000,2.25359774
42-105415620000,1.5330312
42-461401070000,1.5708447
42-461403100000,1.937232271
42-461399050000,2.598374633
42-461392220000,1.230300211
42-329399050000,1.586231935
42-383393120000,2.149372695
42-227388590000,1.514495492
42-329412830000,1.519861608
42-329401820000,1.531679567
42-235356120000,1.726332929
42-105420180000,1.731952647
42-105412940000,2.277699344
42-105415120000,1.8670477
42-135429440000,1.38731
42-461386620000,1.704610142
42-235352570000,1.6048779
42-461396560000,0.151183913
42-329395620000,1.294492486
42-235358320000,1.973312512
42-173371950000,1.0042488
42-105418390000,1.368473675
42-461390710000,1.642204277
42-235354420000,1.869962522
42-105418930000,2.099810483
42-105419750000,2.161982688
42-105420120000,2.144717281
42-329380350000,1.504316912
42-317398360000,1.496517381
42-383383870000,2.168170578
42-383388720000,2.235922806
42-329393870000,1.7833563
42-329403760000,2.111947244
42-329409360000,1.434282122
42-329413140000,1.849442165
42-329413780000,0.94319695
42-383397700000,2.096682471
42-105422510000,1.5676134
42-105421150000,0.9586775
42-105423250000,2.159370194
