UID,Calc_Dist
42-329416060000,652.9433164
42-329416110000,821.6753865
42-329416300000,599.1401438
42-329416320000,646.4692144
42-329416420000,650.0070358
42-329416440000,739.3881969
42-329416460000,386.4726214
42-329416520000,439.2052962
42-329416790000,310.5639178
42-329417420000,891.9339435
42-329417610000,846.1978915
42-329418070000,657.054703
42-329418730000,649.7530298
42-329418740000,1583.579269
42-329418800000,1036.186322
42-329419270100,411.6430623
42-329419400000,842.4556163
42-329420020000,612.2206339
42-329420090000,1224.23017
42-329421560000,639.8607265
42-329421570000,629.6197108
42-329421730000,1874.146296
42-329421920000,889.7131372
42-329421990000,1305.70008
42-329422000000,659.8668438
42-329422770000,1247.551689
42-329422890000,1982.742439
42-329422910000,894.0726275
42-329422990000,940.9666681
42-329423400000,884.4905139
42-329423450000,1004.574878
42-329423970000,951.0006822
42-329424000000,1399.020285
42-329424040000,321.4967806
42-329424110000,1315.510779
42-329424120000,2474.756182
42-329424130000,797.3021728
42-329424160000,1292.696811
42-329424190000,629.0650361
42-329424430000,868.7099659
42-329424660000,707.1703997
42-329424780000,1908.7185
42-329424910000,1000.905766
42-329425000000,381.8051755
42-329425310000,752.3038655
42-329425490000,944.048474
42-329425630000,758.6728415
42-329425790000,1793.29605
42-329426070000,895.2084589
42-329426090000,884.3441822
42-329426150000,686.2263489
42-329426240000,622.9511755
42-329426260000,715.5462715
42-329426370000,443.4672645
42-329426860000,833.5042229
42-329427800000,366.6672626
42-329427970000,319.0178199
42-329428070000,868.3876714
42-329428220000,1093.452114
42-329429230000,664.9788995
42-329429370000,845.7854606
42-329429380000,1335.305206
42-329429840000,831.4496359
42-329429890000,784.0469043
42-329429950000,902.1300037
42-329430180000,772.6625887
42-329430630000,831.7030075
42-329430870000,357.5956476
42-329432090000,435.6275273
42-329432290000,1796.171261
42-329432470000,576.0985707
42-329432730000,650.5488696
42-329432790000,673.5174029
42-329432950000,888.1083273
42-329433070000,665.2511588
42-329434490000,799.4559522
42-329434510000,791.16878
42-329434520000,994.984312
42-329435600000,1336.82045
42-329435930000,332.0592752
42-329436580000,620.2724804
42-329437550000,2632.843039
42-329439700000,633.289687
42-329439860000,1682.826454
42-329440910000,577.7032424
42-329443350000,1750.663279
42-227398900000,1252.48531
42-227399260000,1653.179077
42-227399290000,707.5014055
42-227399390000,1137.090608
42-227399650000,1644.001729
42-227399670000,583.7171573
42-227399880000,1163.715743
42-227400180000,1376.667044
42-227400880000,1287.870252
42-227401240000,634.4360689
42-227401510000,1304.545076
42-227401590000,332.4657401
42-227401610000,1617.989103
42-227401760000,646.3375004
42-227402010000,1510.490024
42-227402190000,1193.000709
42-227402460000,653.1471082
42-227402770000,801.8195089
42-227403480000,720.639879
42-227403770000,786.0572891
42-227404140000,401.2005999
42-227405340000,638.1534951
42-227405840000,447.0354807
42-227405880000,1256.683363
42-235346790000,1003.602474
42-235348590000,1284.36941
42-235349560000,1200.849165
42-235349870000,881.3443674
42-235350890000,901.0676045
42-235352090000,867.2928854
42-235352420000,885.502978
42-235352620000,1300.81223
42-235353160000,917.6460949
42-235353480000,924.2214627
42-235354090000,1011.269626
42-235354780000,1316.501631
42-235354960000,1882.018561
42-235355970000,740.0363032
42-235356500000,2082.918778
42-235357840000,717.2162354
42-235357860000,716.6126402
42-235358340000,622.6790826
42-235358640000,1325.082382
42-235358850000,651.3793803
42-235358910000,558.4317179
42-235359010000,816.0940467
42-235359590000,777.7402655
42-235360050000,649.9274243
42-235360070000,631.8616551
42-235360480000,793.5427107
42-235360510000,766.885575
42-235360780000,1185.727818
42-235361500000,2551.10708
42-235362660000,328.2211761
42-235363060000,668.9978973
42-235363890000,1314.396699
42-235364130000,1232.235074
42-235364290000,1314.791982
42-317419520000,311.3529534
42-383373580000,1523.596549
42-383377550000,946.1491177
42-383377630000,1106.91475
42-383377980000,816.9947974
42-383378120000,949.3019012
42-383378510000,1108.632902
42-383379100000,669.4723935
42-383380330000,759.1488587
42-383381900000,1879.955542
42-383383280000,1071.227917
42-383383320000,656.9633944
42-383383460000,1105.230561
42-383384470100,845.2150438
42-383384510000,1663.436045
42-383385610000,1006.957136
42-383385730000,1288.403869
42-383386310000,1670.707708
42-383386500000,1536.810835
42-383386690000,868.9520902
42-383386740000,709.0937711
42-383387380000,2288.949527
42-383387620000,1098.586336
42-383387640000,1151.391688
42-383387840000,1761.279243
42-383388320000,1349.53582
42-383388530000,981.9750282
42-383389260000,969.1435848
42-383389370000,731.1822928
42-383389690000,695.6837047
42-383390530000,1400.281874
42-383390890000,666.2112108
42-383391030000,1436.187154
42-383391160000,731.0625442
42-383391950000,358.1405351
42-383392240000,376.5195857
42-383393440000,650.5434404
42-383393680000,340.1581035
42-383394000000,775.9294439
42-383394100000,1813.110198
42-383395000000,1242.852045
42-383395090000,1096.245687
42-383395690000,688.2288861
42-383396500000,1341.760539
42-383396610000,1939.849923
42-383396770000,1525.736213
42-383397040000,1624.192815
42-383397110000,1132.02992
42-383397160000,1889.762581
42-383397200000,1445.529117
42-383397720000,1171.944848
42-383398400000,1588.322996
42-383398570000,546.2339736
42-383398880000,721.6461295
42-383399020000,1491.720428
42-383399270000,543.6655855
42-383399410000,1003.444477
42-383399470000,1178.772276
42-383399860000,322.3888366
42-383400090000,795.0567365
42-383400270000,792.3103087
42-383400490000,595.2785495
42-383400840000,1096.151769
42-383400990000,1025.122902
42-383401010000,810.2656895
42-383401210000,1391.164428
42-383401750000,774.573103
42-383401800000,953.7584744
42-383402400000,2267.517242
42-383402440000,2283.61175
42-383403300000,591.7409333
42-383403690000,441.0491927
42-383404160000,652.5576741
42-383404260000,558.7692081
42-383404800000,1314.202435
42-383404860000,1554.704193
42-383404920000,2242.040782
42-383406440000,939.172383
42-383406530000,846.3936326
42-383407350000,1095.428246
42-383407560000,1876.189184
42-383407850000,2229.958125
42-383408000000,952.0872644
42-383408310000,883.4979377
42-317390510000,883.3889826
42-317390960000,1032.65728
42-317391080000,510.3675914
42-317392350000,579.4677309
42-317393660000,869.5398149
42-317393670000,1110.76637
42-317394590000,1091.449876
42-317395180000,872.8391464
42-317395890000,595.7367905
42-317396670000,1598.645434
42-317397090000,950.3209102
42-317397800000,992.8247437
42-317398460000,760.6311703
42-317398500000,449.7924314
42-317400220000,643.779371
42-317401360000,1934.569542
42-317401410000,321.0133275
42-317401460000,416.853204
42-317401970000,1566.802689
42-317402740000,941.2874411
42-317402780000,571.0469736
42-317402830000,830.0957308
42-317402960000,517.7821546
42-317403410000,1269.123338
42-317403550000,780.5355889
42-317403830000,930.1379288
42-317404000000,335.3559745
42-317404200000,698.0676293
42-317404210000,739.9201353
42-317404330000,1283.65426
42-317404510100,941.5337477
42-317404680000,1249.430052
42-317404740000,817.8493905
42-317405330000,1126.557497
42-317405440000,319.8756011
42-317406290000,936.7457225
42-317407070000,1283.500402
42-317407670000,618.3972861
42-317407720000,544.4021439
42-317408070000,640.2165121
42-317408440000,2535.587413
42-317408590000,588.7954368
42-317408710000,825.2706102
42-317408980000,869.0421515
42-317409220000,824.3667622
42-317409400000,322.0294529
42-317409800000,1343.039876
42-317410540000,327.5094838
42-317410640000,1513.195465
42-317411220000,704.9854442
42-317411260000,366.3342997
42-317412040000,642.6856287
42-317412110000,1192.827047
42-317412390000,1418.870515
42-317412530000,1590.831718
42-317412650000,876.0359222
42-317412730000,971.9349474
42-317412860000,1322.8376
42-317412870000,1634.775239
42-317412890000,386.8758392
42-317413400000,1066.975702
42-317413450000,478.66698
42-317413530000,493.6701786
42-317413660000,346.796176
42-317414080000,1295.667019
42-317414870000,686.7781717
42-317414880000,1549.034559
42-317415190000,655.2450644
42-317415270000,380.1887062
42-317415320000,468.1213394
42-317415350000,813.837543
42-317415360000,852.9846378
42-317415870000,1436.310469
42-317415910000,331.3201134
42-317415930000,775.4512752
42-317416010000,805.1616488
42-317416120000,697.8815924
42-317416700000,934.5728852
42-317416730000,576.8128318
42-317416860000,872.9480393
42-317417200000,1819.405602
42-317417630000,383.9637242
42-317417660000,386.9859657
42-317417680000,341.9788238
42-317417780000,781.5982602
42-317419060000,767.6071265
42-317419550000,1099.153713
42-317419780000,367.830637
42-317420310000,809.7586037
42-317420780000,678.7682521
42-317420850000,323.0058059
42-317421330000,944.5315178
42-317421560000,310.7333462
42-317421790000,861.1934789
42-317421870000,2397.30482
42-317422380000,821.3797184
42-317422400000,1286.452877
42-317422450000,816.5814036
42-317422530000,723.7933148
42-317423810000,481.8328911
42-317424110000,501.0901618
42-317424390000,881.0076464
42-317425980000,738.8212067
42-317428650000,388.6472124
42-317428730000,1313.359771
42-329382260000,1183.705046
42-329385760000,1251.949044
42-329386650000,921.1016301
42-329387360000,762.7830837
42-329388510000,542.4776273
42-329390420000,1211.926919
42-329390560000,668.6954735
42-329391180000,1702.980434
42-329391260000,737.4594473
42-329391700000,921.5745069
42-329392590000,529.0227154
42-329393190000,700.4695315
42-329393450000,604.9894795
42-329393650000,625.7719881
42-329393880000,1471.325141
42-329395170000,497.3790341
42-329395400000,2579.264008
42-329395480000,1572.273462
42-329396310000,1314.459775
42-329396360000,1363.346361
42-329396930000,874.1596565
42-329397300000,758.1466137
42-329397440000,826.2174765
42-329398710000,465.9394998
42-329399050000,606.8268296
42-329399080000,1083.324373
42-329399620000,1384.518075
42-329400140000,891.009829
42-329401120000,706.0119223
42-329401260000,554.4623731
42-329401310000,556.9431154
42-329401340000,1087.183506
42-329401580000,1089.503524
42-329401610000,857.9326575
42-329402110000,722.8868825
42-329402660000,723.8140253
42-329403100000,662.5664134
42-329403260000,1290.027938
42-329403390000,402.0806671
42-329403400000,503.0387906
42-329403770000,480.7861929
42-329404620000,680.1194636
42-329404720000,988.2410802
42-329405170000,781.2656435
42-329405180000,1551.587702
42-329405430000,758.7876817
42-329405670000,773.083465
42-329405910000,662.4088976
42-329406490000,682.6915555
42-329406690000,513.1504978
42-329406770000,657.9653187
42-329407430000,496.2535804
42-329408070000,1375.178361
42-329408550000,613.1453561
42-329408720000,673.1543991
42-329408880000,1035.508104
42-329408890000,1312.820152
42-329409100000,865.8640071
42-329409180000,869.6657209
42-329409960000,673.4998249
42-329410130000,883.5800329
42-329410200000,517.7865953
42-329410790000,663.1148579
42-329410800000,1133.315817
42-329410930000,840.1939916
42-329411020000,1484.927729
42-329411530000,751.4510019
42-329412000000,611.857268
42-329412260000,378.9482316
42-329412580000,919.6798068
42-329413270000,660.8639558
42-329413610000,944.1731677
42-329413630000,757.2251592
42-329414000000,516.4770327
42-329414120000,428.6011436
42-329414190000,924.6977124
42-329414470000,377.9142765
42-329414650000,689.7707462
42-329414900000,912.4590762
42-329415370000,752.5437777
42-329415390000,910.5168823
42-329415730000,629.7480028
42-329415950000,609.9978629
42-329416030000,653.265316
42-329416590000,381.8103327
42-329416650000,959.5498185
42-329416810000,1245.38551
42-329417110000,1038.803367
42-329417250000,880.2674699
42-329417370000,663.5256074
42-329417380000,564.3061809
42-329417450000,884.3935291
42-329417490000,1193.885798
42-329417730000,572.6887239
42-329418020100,2449.322326
42-329418140000,661.6638067
42-329418430000,491.7570909
42-329418510000,630.4766429
42-329418890000,935.2953949
42-329419140000,982.0723433
42-329419260000,411.5864657
42-329419290000,846.1534044
42-329419330000,411.9641398
42-329419350000,1312.774367
42-329419420000,433.827461
42-329419430000,834.9741037
42-329419630000,648.2896316
42-329420070000,675.0336859
42-329420100000,835.9178548
42-329420290000,673.2004975
42-329420540000,896.0875705
42-329420580000,500.9108783
42-329421080000,1000.1224
42-329421360000,629.2693995
42-329421550000,1041.734079
42-329421750000,1323.924603
42-329422100000,663.9794753
42-329422260000,435.4046656
42-329422400000,606.6051436
42-329422460000,843.7297622
42-329422510000,580.4367866
42-329422650000,860.8608799
42-329422900000,648.3119045
42-329423140000,314.5760278
42-329423210000,905.830148
42-329423260000,893.7267225
42-329423340000,897.9448333
42-329423560000,809.4190181
42-329423850000,1010.526465
42-329424060000,310.9816163
42-329424170000,793.7957626
42-329424280000,384.9815691
42-329424390000,885.0039763
42-329424530000,658.4428889
42-329424590000,642.9085163
42-329424840000,783.5188094
42-329424990000,711.9075045
42-329425150000,732.3997031
42-329425400000,771.2116382
42-329426250000,910.0588435
42-329426500000,652.4788824
42-329427050000,498.0420405
42-329427290000,786.4854226
42-329427730000,1576.509754
42-329427750000,621.6339637
42-329427940000,658.9876384
42-329427980000,909.649979
42-329428240000,545.3194696
42-329428510000,642.123069
42-329429180000,627.7353604
42-329429920000,789.9586462
42-329429930000,969.9982897
42-329430360000,669.4134566
42-329430560000,603.1097321
42-329430680000,556.4970278
42-329430770000,779.5024346
42-329430860000,358.2248211
42-329430960000,920.4109882
42-329431220000,918.1037992
42-329431420000,1581.009781
42-329431740000,891.9402874
42-329431850000,584.3350229
42-329431870000,678.888273
42-329432300000,1400.769652
42-329432350000,804.77296
42-329432720000,658.1346363
42-329432920000,770.0162425
42-329432970000,413.9094889
42-329433110000,826.0863276
42-329433340000,730.6387955
42-329433420000,558.3060331
42-329433470000,702.8518053
42-329433580000,808.5589355
42-329433600000,819.1482323
42-329433810000,439.942379
42-329434630000,384.5028281
42-329434740000,773.0838467
42-329434750000,967.1327026
42-329435360000,904.1365945
42-329435380000,910.0625416
42-329435740000,1557.124604
42-329435840000,1364.585115
42-329436670000,1244.906129
42-329436710000,655.4053785
42-329436800000,391.2135237
42-329437050000,525.6958363
42-329437230000,1277.442197
42-329437890000,666.8303685
42-329438870000,979.976561
42-329439420000,1208.354897
42-329439840000,1719.925109
42-329440040000,1676.212405
42-329441360000,1502.411156
42-329441390000,636.5226996
42-431333550000,1163.894384
42-461343280000,1283.345964
42-461384980000,871.1387394
42-461385510000,928.1990501
42-461386650000,704.4001561
